id_sucursal,sucursal,store_name,producto,precio,contenido,busqueda
10354,Gran Sur,Soriana,Papas saladas sabor original,20.0,Bolsa 57 g,papa
10354,Gran Sur,Soriana,Ruffles sabor queso,20.0,Bolsa 61 g,papa
10354,Gran Sur,Soriana,Papas onduladas sabor queso,35.9,Bolsa 120 g,papa
10354,Gran Sur,Soriana,Papas sabor queso,54.5,Lata 124 g,papa
10354,Gran Sur,Soriana,Papas onduladas sabor original,35.9,Bolsa 120 g,papa
10354,Gran Sur,Soriana,Papas adobadas super max,20.0,Bolsa 67 g,papa
10354,Gran Sur,Soriana,Papas sabor original,25.9,Tubo 37 g,papa
10354,Gran Sur,Soriana,Papas sabor crema y cebolla,25.9,Tubo 40 g,papa
10354,Gran Sur,Soriana,Papas sabor queso cheddar,25.9,Tubo 40 g,papa
10354,Gran Sur,Soriana,Papas caseras con sal de mar,43.0,170 g,papa
10354,Gran Sur,Soriana,Papas sabor original,54.5,Tubo 124 g,papa
10354,Gran Sur,Soriana,Papas clásicas receta crujiente,56.9,Bolsa 170 g,papa
10354,Gran Sur,Soriana,Papas sabor jalapeño,40.9,Bolsa 100 g,papa
10354,Gran Sur,Soriana,Papas estilo clásicas sal,43.0,170 g,papa
10354,Gran Sur,Soriana,Papas Adobadas Sabor Chile,43.0,170 g,papa
10354,Gran Sur,Soriana,Papas receta crujiente chiles rojos,56.9,Bolsa 160 g,papa
10354,Gran Sur,Soriana,Botana de vegetales veggi veggi chips,69.9,142 g,papa
10354,Gran Sur,Soriana,Papas fritas Pap's salsa negra,43.0,170 g,papa
10354,Gran Sur,Soriana,Papas original,59.5,Bote 163 g,papa
10354,Gran Sur,Soriana,Papas Onduladas con sal,43.0,170 g,papa
10354,Gran Sur,Soriana,Papas fuego limón,40.9,Bolsa 100 g,papa
10354,Gran Sur,Soriana,Papas con aceite de oliva bolsa,63.0,142 grs,papa
10354,Gran Sur,Soriana,Papas con aceite de aguacate bolsa,63.0,142 grs,papa
10354,Gran Sur,Soriana,Papas sabor queso cheddar,59.5,Tubo 155.9 g,papa
10354,Gran Sur,Soriana,Sabritas sabor crema y cebolla,59.5,Tubo 155 g,papa
10354,Gran Sur,Soriana,Papas Onduladas Sabor Queso,43.0,170 g,papa
10354,Gran Sur,Soriana,Papas con aceite de coco bolsa,63.0,142 grs,papa
10354,Gran Sur,Soriana,Papas Caseras Sabor Jalapeño,43.0,170 g,papa
10354,Gran Sur,Soriana,Papas fritas ligeramente saladas,160.2,184 g,papa
10354,Gran Sur,Soriana,Papas sabor Crema y Cebolla,21.5,40 g,papa
10354,Gran Sur,Soriana,Papas sabor Queso Cheddar,21.5,40 g,papa
10354,Gran Sur,Soriana,Papas sabor Original,21.5,40 g,papa
10354,Gran Sur,Soriana,Papas light sabor original,159.4,184.2 g,papa
10354,Gran Sur,Soriana,Papas fritas crema y cebolla,159.0,177.1 g,papa
10354,Gran Sur,Soriana,Papaya maradol,27.9,"Precio por kg, unidad: 2.2 kg aprox",papa
10354,Gran Sur,Soriana,Tortitas de papa horneables,56.5,Bolsa 488 g,papa
10354,Gran Sur,Soriana,Papa lisa congelada,38.9,567 g,papa
10354,Gran Sur,Soriana,Papa canica,75.9,Bolsa 500 g,papa
10354,Gran Sur,Soriana,Papa cocida en cubos,17.9,430 g,papa
10354,Gran Sur,Soriana,Mezcla papa y zanahoria cubos,25.5,Lata 400 g,papa
10354,Gran Sur,Soriana,Gnocchi de papa,85.9,500 g,papa
10354,Gran Sur,Soriana,Combinado primavera,47.9,Bolsa 500 g,papa
10354,Gran Sur,Soriana,Vegetales Mezcla Zanahoria y Papa,45.3,500 g,papa
10354,Gran Sur,Soriana,Tortita de papa,78.9,"A granel, precio por kg",papa
10354,Gran Sur,Soriana,Papa gajo,122.0,"Granel, precio por kg",papa
10354,Gran Sur,Soriana,Pure de papa,112.0,"Granel, precio por kg",papa
10354,Gran Sur,Soriana,Granola con frutas,46.9,Bolsa 400 g,papa
10354,Gran Sur,Soriana,Granola con frutas,92.5,Sobre 800 g,papa
10354,Gran Sur,Soriana,Yoghurt bebible ciruela pasa y fibra papaya,84.9,Pack 6 x 225 g,papa
10354,Gran Sur,Soriana,"Yoghurt bebible fibra, cereales y papaya",15.6,Botella 225 g,papa
10354,Gran Sur,Soriana,Comidita pollito con papas etapa 4 junior,34.5,Frasco 250 g,papa
10354,Gran Sur,Soriana,"Papilla de pollo, papa y arroz +6M",16.3,113 g,papa
10354,Gran Sur,Soriana,Salsa picante red hot original,58.5,Botella 354 ml,papa
10354,Gran Sur,Soriana,Salsa tipo inglesa,59.9,Botella 295 ml,papa
10354,Gran Sur,Soriana,Topping para papas,32.9,32 g,papa
10354,Gran Sur,Soriana,Aromatizante decosphere papaya & mango,109.0,75 ml,papa
10354,Gran Sur,Soriana,Harina Multiusos sin gluten,96.5,450 g,papa
10354,Gran Sur,Soriana,Ron spiced,200.0,Botella 700 ml,papa
10354,Gran Sur,Soriana,Vodka spicy tamarindo,259.0,Botella 750 ml,papa
10354,Gran Sur,Soriana,El mago quitamanchas 8,56.5,50 ml,papa
10354,Gran Sur,Soriana,Mouse Pad de hamburguesa,49.0,,papa
10354,Gran Sur,Soriana,Figura Sr. Cara de papa,226.0,1 pieza,papa
10354,Gran Sur,Soriana,Sra. Cara de papa,249.0,1 pieza,papa
173,Coapa,Chedraui,Papa blanca,41.8,"Precio por kg, unidad: 230 g aprox",papa
173,Coapa,Chedraui,Papa cambray,65.5,"Precio por kg, unidad: 50 g aprox",papa
173,Coapa,Chedraui,Papaya maradol,28.0,"Precio por kg, unidad: 2.2 kg aprox",papa
173,Coapa,Chedraui,Papas onduladas sabor queso,57.0,Bolsa 185 g,papa
173,Coapa,Chedraui,Papas fritas adobadas,57.0,Bolsa 160 g,papa
173,Coapa,Chedraui,Nachos sabor queso,57.0,Bolsa 223 g,papa
173,Coapa,Chedraui,Papas sal de mar,75.5,Bolsa 240 g,papa
173,Coapa,Chedraui,Papas receta crujiente flamin hot,57.0,Bolsa 160 g,papa
173,Coapa,Chedraui,Papas onduladas sabor original con sal,57.0,Bolsa 185 g,papa
173,Coapa,Chedraui,Papas sabor jalapeño,75.5,Bolsa 240 g,papa
173,Coapa,Chedraui,Papas saladas sabor original,57.0,Bolsa 160 g,papa
173,Coapa,Chedraui,Papas onduladas sabor queso,84.0,290 g,papa
173,Coapa,Chedraui,Papas sabor fuego con limón,75.5,Bolsa 240 g,papa
173,Coapa,Chedraui,Papas sabor crema y especias,57.0,Bolsa 160 g,papa
173,Coapa,Chedraui,Papas fritas con sal original,33.15,Bolsa 105 g,papa
173,Coapa,Chedraui,Papas fritas sabor jalapeño,42.0,Bolsa 150 g,papa
173,Coapa,Chedraui,Papas receta crujiente sabor jalapeño,57.0,Bolsa 160 g,papa
173,Coapa,Chedraui,Papas onduladas sabor queso,59.5,Bolsa 400 g,papa
173,Coapa,Chedraui,Papas adobadas,33.15,Bolsa 105 g,papa
173,Coapa,Chedraui,Papas saladas sabor original,74.5,Bolsa 240 g,papa
173,Coapa,Chedraui,Papas saladas sabor original,20.0,Bolsa 57 g,papa
173,Coapa,Chedraui,Ruffles sabor queso,20.0,Bolsa 61 g,papa
173,Coapa,Chedraui,Papas onduladas sabor queso,32.0,Bolsa 120 g,papa
173,Coapa,Chedraui,Papas sabor queso,54.0,Lata 124 g,papa
173,Coapa,Chedraui,Papas onduladas sabor original,32.0,Bolsa 120 g,papa
173,Coapa,Chedraui,Papas adobadas super max,20.0,Bolsa 67 g,papa
173,Coapa,Chedraui,Papas sabor original,24.9,Tubo 37 g,papa
173,Coapa,Chedraui,Papas sabor crema y cebolla,24.9,Tubo 40 g,papa
173,Coapa,Chedraui,Prispas papas,25.5,130 g,papa
173,Coapa,Chedraui,Papas sabor queso cheddar,24.9,Tubo 40 g,papa
173,Coapa,Chedraui,Papas sal de mar,37.0,100 g,papa
173,Coapa,Chedraui,Papas sabor crema cebolla,34.0,71 g,papa
173,Coapa,Chedraui,Papas caseras con sal de mar,41.5,170 g,papa
173,Coapa,Chedraui,Papas sal de mar y vinagre,79.0,142 g,papa
173,Coapa,Chedraui,Papas backyard barbeque tamaño fiesta,77.0,241 g,papa
173,Coapa,Chedraui,Papas fritas chile y limón,42.0,Bolsa 150 g,papa
173,Coapa,Chedraui,Papas sabor original,54.0,Tubo 124 g,papa
173,Coapa,Chedraui,Papas sabor jalapeño,37.0,Bolsa 100 g,papa
173,Coapa,Chedraui,Papas estilo clásicas sal,41.5,170 g,papa
173,Coapa,Chedraui,Papas Adobadas Sabor Chile,41.5,170 g,papa
173,Coapa,Chedraui,Papas honey dijon,59.0,Bolsa 141 g,papa
173,Coapa,Chedraui,Papas sal de mar y vinagre,77.0,Bolsa 240 g,papa
173,Coapa,Chedraui,Papas original,34.0,67 g,papa
173,Coapa,Chedraui,Papas fritas con pimienta y sal,69.0,Bolsa 141 g,papa
173,Coapa,Chedraui,Papas Kettle Sabor Ligera Salado 56 Gramos,39.0,,papa
173,Coapa,Chedraui,Papas fritas Pap's salsa negra,41.5,170 g,papa
173,Coapa,Chedraui,Papas Onduladas con sal,41.5,170 g,papa
173,Coapa,Chedraui,Botana Veggie chips de vegetales,57.0,42.5 g,papa
173,Coapa,Chedraui,Papas sabor queso,34.0,Lata 71 g,papa
173,Coapa,Chedraui,Papas sal de mar,77.0,Bolsa 240 g,papa
173,Coapa,Chedraui,Papas sabor fuego limón,22.5,55 g,papa
173,Coapa,Chedraui,Papas sal y pimienta,39.0,Bolsa 56 g,papa
173,Coapa,Chedraui,Papas wavy jalapeño,54.0,137 g,papa
173,Coapa,Chedraui,Papas fuego limón,38.8,Bolsa 100 g,papa
173,Coapa,Chedraui,Papas jalapeño,54.0,158 g,papa
173,Coapa,Chedraui,Papas sabor jalapeño,23.75,60 g,papa
173,Coapa,Chedraui,Papas fritas con chile jalapeño,77.0,Bolsa 241 g,papa
173,Coapa,Chedraui,Sabritas sabor crema y cebolla,53.0,Tubo 155 g,papa
173,Coapa,Chedraui,Papas Onduladas Sabor Queso,41.5,170 g,papa
173,Coapa,Chedraui,Papas Fritas en Tiras Pik Nik Original Bote,99.0,,papa
173,Coapa,Chedraui,Bugles papas sabor original,105.0,243 g,papa
173,Coapa,Chedraui,Papa frita receta crujiente flamin' hot,15.0,Bolsa 41 g,papa
173,Coapa,Chedraui,Papas de queso cheddar con tocino,49.9,114 g,papa
173,Coapa,Chedraui,Papas con piel sabor tocino ranch,89.9,191 g,papa
173,Coapa,Chedraui,Papas fritas sal de mesa,16.25,Bolsa 42 g,papa
173,Coapa,Chedraui,Papas congeladas corte grueso,69.0,500 g,papa
173,Coapa,Chedraui,Tortitas de papa horneables,53.0,Bolsa 488 g,papa
173,Coapa,Chedraui,Papas tradicional corte grueso,99.0,Bolsa 1 kg,papa
173,Coapa,Chedraui,Papas congeladas corte ondulado,116.0,Bolsa 1 kg,papa
173,Coapa,Chedraui,Papas congeladas corte delgado,120.5,1 kg,papa
173,Coapa,Chedraui,Papas congeladas,64.9,1 kg,papa
173,Coapa,Chedraui,Papas a la francesa corte delgado,82.5,Bolsa 800 g,papa
173,Coapa,Chedraui,Papas corte delgado,49.5,Doypack 400 g,papa
173,Coapa,Chedraui,Papas congeladas corte ondulado,48.9,500 g,papa
173,Coapa,Chedraui,Papas congeladas corte ondulado,82.0,1 kg,papa
173,Coapa,Chedraui,Papas congeladas corte recto,82.0,1 kg,papa
173,Coapa,Chedraui,Papas congeladas corte recto,45.0,500 g,papa
173,Coapa,Chedraui,Papas corte recto selecto,44.0,500 g,papa
173,Coapa,Chedraui,Papa cocida en cubos,18.15,430 g,papa
173,Coapa,Chedraui,Mezcla papa y zanahoria cubos,24.0,Lata 400 g,papa
173,Coapa,Chedraui,Hamburguesa de papa,79.0,"Precio por kg, unidad: 200 g aprox",papa
173,Coapa,Chedraui,Combinado primavera,46.0,Bolsa 500 g,papa
173,Coapa,Chedraui,Tortilla española de papa,113.0,500 g,papa
173,Coapa,Chedraui,Papa gajo,74.0,"Granel, precio por kg",papa
173,Coapa,Chedraui,Puré de papa,98.0,"A granel, precio por kg",papa
173,Coapa,Chedraui,Caprice barquillos de vainilla,107.0,250 g,papa
173,Coapa,Chedraui,Caprice galletas de choco avellana,187.0,Pouch 400 g,papa
173,Coapa,Chedraui,Caprice galleta con avellana y cocoa,107.0,250 g,papa
173,Coapa,Chedraui,Caprice galletas avellana y crema de cacao,69.0,115 g,papa
173,Coapa,Chedraui,Caprice galletas de chocolate amargo,107.0,250 g,papa
173,Coapa,Chedraui,Caprice galleta de chocolate amargo,69.0,115 g,papa
173,Coapa,Chedraui,Galletas wafer vainilla,69.0,115 g,papa
173,Coapa,Chedraui,Granola con frutas,46.5,Bolsa 400 g,papa
173,Coapa,Chedraui,Granola con frutas,89.0,Sobre 800 g,papa
173,Coapa,Chedraui,Bollo de papa,26.9,8 piezas,papa
173,Coapa,Chedraui,Yoghurt bebible ciruela pasa y fibra papaya,87.0,Pack 6 x 225 g,papa
173,Coapa,Chedraui,"Yoghurt bebible fibra, cereales y papaya",17.0,Botella 225 g,papa
173,Coapa,Chedraui,Comidita pollito con papas etapa 4 junior,28.0,Frasco 250 g,papa
173,Coapa,Chedraui,Salsa picante red hot original,49.5,Botella 354 ml,papa
173,Coapa,Chedraui,Aromatizante decosphere papaya & mango,70.55,75 ml,papa
173,Coapa,Chedraui,El Papantla vainilla saborizante artificial,11.0,120 ml,papa
173,Coapa,Chedraui,Harina multipropósito sin gluten,169.0,Bolsa 623 g,papa
173,Coapa,Chedraui,Puré de papa,23.5,125 g,papa
173,Coapa,Chedraui,Harina Multiusos sin gluten,77.0,450 g,papa
173,Coapa,Chedraui,Levadura nutricional,269.0,127 g,papa
173,Coapa,Chedraui,Pimienta blanca entera gourmet,121.0,65 g,papa
173,Coapa,Chedraui,Ron spiced,149.0,Botella 700 ml,papa
173,Coapa,Chedraui,Gomitas lunch bag,48.0,"Bolsa, 77 grs",papa
173,Coapa,Chedraui,Vodka spicy tamarindo,249.0,Botella 750 ml,papa
173,Coapa,Chedraui,Paparnaza de res,22.9,15 piezas,papa
173,Coapa,Chedraui,Mouse Pad de hamburguesa,55.0,,papa
173,Coapa,Chedraui,Figura Sr. Cara de papa,239.0,1 pieza,papa
27307,Tulyehualco,Soriana,Papa blanca,41.9,"Precio por kg, unidad: 230 g aprox",papa
27307,Tulyehualco,Soriana,Papa cambray,43.5,"Precio por kg, unidad: 50 g aprox",papa
27307,Tulyehualco,Soriana,Papas onduladas sabor queso,57.9,Bolsa 185 g,papa
27307,Tulyehualco,Soriana,Papas fritas adobadas,49.5,Bolsa 160 g,papa
27307,Tulyehualco,Soriana,Nachos sabor queso,56.0,Bolsa 223 g,papa
27307,Tulyehualco,Soriana,Papas originales sabor sal,95.0,Bolsa 340 g,papa
27307,Tulyehualco,Soriana,Papas receta crujiente flamin hot,49.5,Bolsa 160 g,papa
27307,Tulyehualco,Soriana,Papas onduladas sabor original con sal,59.5,Bolsa 185 g,papa
27307,Tulyehualco,Soriana,Papas sabor limón,49.5,Bolsa 160 g,papa
27307,Tulyehualco,Soriana,Papas onduladas sabor queso,86.5,290 g,papa
27307,Tulyehualco,Soriana,Papas fritas con sal original,35.9,Bolsa 105 g,papa
27307,Tulyehualco,Soriana,Papas fritas sabor jalapeño,52.5,Bolsa 150 g,papa
27307,Tulyehualco,Soriana,Papas receta crujiente sabor jalapeño,49.5,Bolsa 160 g,papa
27307,Tulyehualco,Soriana,Papas onduladas sabor queso,95.0,Bolsa 400 g,papa
27307,Tulyehualco,Soriana,Papas adobadas,35.9,Bolsa 105 g,papa
27307,Tulyehualco,Soriana,Papas fuego sabor chile y limón,52.5,Bolsa 150 g,papa
27307,Tulyehualco,Soriana,Papas crema cebolla,54.5,Tubo 124 g,papa
27307,Tulyehualco,Soriana,Papas saladas sabor original,19.5,Bolsa 57 g,papa
27307,Tulyehualco,Soriana,Ruffles sabor queso,19.5,Bolsa 61 g,papa
27307,Tulyehualco,Soriana,Papas onduladas sabor queso,35.9,Bolsa 120 g,papa
27307,Tulyehualco,Soriana,Papas sabor queso,54.5,Lata 124 g,papa
27307,Tulyehualco,Soriana,Papas onduladas sabor original,35.9,Bolsa 120 g,papa
27307,Tulyehualco,Soriana,Papas adobadas super max,19.5,Bolsa 67 g,papa
27307,Tulyehualco,Soriana,Papas sabor original,24.9,Tubo 37 g,papa
27307,Tulyehualco,Soriana,Papas sabor crema y cebolla,24.9,Tubo 40 g,papa
27307,Tulyehualco,Soriana,Papas sabor queso cheddar,24.9,Tubo 40 g,papa
27307,Tulyehualco,Soriana,Papas caseras con sal de mar,43.0,170 g,papa
27307,Tulyehualco,Soriana,Papas sabor original,54.5,Tubo 124 g,papa
27307,Tulyehualco,Soriana,Papas clásicas receta crujiente,49.5,Bolsa 170 g,papa
27307,Tulyehualco,Soriana,Papas estilo clásicas sal,43.0,170 g,papa
27307,Tulyehualco,Soriana,Papas Adobadas Sabor Chile,43.0,170 g,papa
27307,Tulyehualco,Soriana,Papas receta crujiente chiles rojos,49.5,Bolsa 160 g,papa
27307,Tulyehualco,Soriana,Botana de vegetales veggi veggi chips,70.5,142 g,papa
27307,Tulyehualco,Soriana,Papas fritas Pap's salsa negra,43.0,170 g,papa
27307,Tulyehualco,Soriana,Papas original,59.9,Bote 163 g,papa
27307,Tulyehualco,Soriana,Papas Onduladas con sal,43.0,170 g,papa
27307,Tulyehualco,Soriana,Papas sabor fuego limón,23.9,55 g,papa
27307,Tulyehualco,Soriana,Papas original mega stack,66.0,194 g,papa
27307,Tulyehualco,Soriana,Papas sabor queso cheddar,66.0,203 g,papa
27307,Tulyehualco,Soriana,Papas sabor queso cheddar,59.9,Tubo 155.9 g,papa
27307,Tulyehualco,Soriana,Sabritas sabor crema y cebolla,59.9,Tubo 155 g,papa
27307,Tulyehualco,Soriana,Papas Onduladas Sabor Queso,43.0,170 g,papa
27307,Tulyehualco,Soriana,Papas Caseras Sabor Jalapeño,43.0,170 g,papa
27307,Tulyehualco,Soriana,Papas sabor Crema y Cebolla,20.0,40 g,papa
27307,Tulyehualco,Soriana,Papas sabor Queso Cheddar,20.0,40 g,papa
27307,Tulyehualco,Soriana,Papaya maradol,34.5,"Precio por kg, unidad: 2.2 kg aprox",papa
27307,Tulyehualco,Soriana,Tortitas de papa horneables,56.5,Bolsa 488 g,papa
27307,Tulyehualco,Soriana,Papa lisa congelada,38.9,567 g,papa
27307,Tulyehualco,Soriana,Papa canica,74.0,Bolsa 500 g,papa
27307,Tulyehualco,Soriana,Papa cocida en cubos,21.9,430 g,papa
27307,Tulyehualco,Soriana,Mezcla papa y zanahoria cubos,24.0,Lata 400 g,papa
27307,Tulyehualco,Soriana,Combinado primavera,47.5,Bolsa 500 g,papa
27307,Tulyehualco,Soriana,Vegetales Mezcla Zanahoria y Papa,45.3,500 g,papa
27307,Tulyehualco,Soriana,Tortita de papa,78.9,"A granel, precio por kg",papa
27307,Tulyehualco,Soriana,Papa gajo,122.0,"Granel, precio por kg",papa
27307,Tulyehualco,Soriana,Pure de papa,112.0,"Granel, precio por kg",papa
27307,Tulyehualco,Soriana,Granola con frutas,50.1,Bolsa 400 g,papa
27307,Tulyehualco,Soriana,Granola con frutas,94.8,Sobre 800 g,papa
27307,Tulyehualco,Soriana,Comidita pollito con papas etapa 4 junior,34.9,Frasco 250 g,papa
27307,Tulyehualco,Soriana,"Papilla de pollo, papa y arroz +6M",16.2,113 g,papa
27307,Tulyehualco,Soriana,Salsa picante red hot original,59.5,Botella 354 ml,papa
27307,Tulyehualco,Soriana,Salsa tipo inglesa,61.5,Botella 295 ml,papa
27307,Tulyehualco,Soriana,Topping para papas,32.9,32 g,papa
27307,Tulyehualco,Soriana,Aromatizante decosphere papaya & mango,110.0,75 ml,papa
27307,Tulyehualco,Soriana,"Yoghurt bebible fibra, cereales y papaya",17.9,Botella 225 g,papa
27307,Tulyehualco,Soriana,Ron spiced,199.0,Botella 700 ml,papa
27307,Tulyehualco,Soriana,Vodka spicy tamarindo,265.0,Botella 750 ml,papa
27307,Tulyehualco,Soriana,Figura Sr. Cara de papa,230.0,1 pieza,papa
27307,Tulyehualco,Soriana,Sra. Cara de papa,249.0,1 pieza,papa
4449,La Comer Tlalpan,La Comer,Papa blanca,41.9,"Precio por kg, unidad: 249 g aprox",papa
4449,La Comer Tlalpan,La Comer,Papa cambray,49.9,"Precio por kg, unidad: 50 g aprox",papa
4449,La Comer Tlalpan,La Comer,Papa amarilla chica,49.9,"Precio por kg, unidad: 50 g aprox",papa
4449,La Comer Tlalpan,La Comer,Papas onduladas sabor queso,56.5,Bolsa 185 g,papa
4449,La Comer Tlalpan,La Comer,Papas fritas adobadas,50.0,Bolsa 160 g,papa
4449,La Comer Tlalpan,La Comer,Nachos sabor queso,56.5,Bolsa 223 g,papa
4449,La Comer Tlalpan,La Comer,Papas originales sabor sal,95.0,Bolsa 340 g,papa
4449,La Comer Tlalpan,La Comer,Papas receta crujiente flamin hot,56.5,Bolsa 160 g,papa
4449,La Comer Tlalpan,La Comer,Papas onduladas sabor original con sal,56.5,Bolsa 185 g,papa
4449,La Comer Tlalpan,La Comer,Papas sabor jalapeño,75.5,Bolsa 240 g,papa
4449,La Comer Tlalpan,La Comer,Papas sabor limón,50.0,Bolsa 160 g,papa
4449,La Comer Tlalpan,La Comer,Papas kettle con sal del Himalaya,188.0,907 g,papa
4449,La Comer Tlalpan,La Comer,Papas onduladas sabor queso,84.0,290 g,papa
4449,La Comer Tlalpan,La Comer,Papas sabor fuego con limón,75.5,Bolsa 240 g,papa
4449,La Comer Tlalpan,La Comer,Papas sabor crema y especias,50.0,Bolsa 160 g,papa
4449,La Comer Tlalpan,La Comer,Papas fritas con sal original,34.5,Bolsa 105 g,papa
4449,La Comer Tlalpan,La Comer,Papas fritas sabor jalapeño,50.5,Bolsa 150 g,papa
4449,La Comer Tlalpan,La Comer,Papas receta crujiente sabor jalapeño,56.5,Bolsa 160 g,papa
4449,La Comer Tlalpan,La Comer,Papas onduladas sabor queso,95.0,Bolsa 400 g,papa
4449,La Comer Tlalpan,La Comer,Papas adobadas,35.0,Bolsa 105 g,papa
4449,La Comer Tlalpan,La Comer,Papas saladas sabor original,84.0,Bolsa 240 g,papa
4449,La Comer Tlalpan,La Comer,Papas fritas sabor original,244.0,Bolsa 850 g,papa
4449,La Comer Tlalpan,La Comer,Papas crema cebolla,54.5,Tubo 124 g,papa
4449,La Comer Tlalpan,La Comer,Papas saladas sabor original,19.8,Bolsa 57 g,papa
4449,La Comer Tlalpan,La Comer,Ruffles sabor queso,20.0,Bolsa 61 g,papa
4449,La Comer Tlalpan,La Comer,Papas onduladas sabor queso,34.0,Bolsa 120 g,papa
4449,La Comer Tlalpan,La Comer,Papas sabor queso,54.5,Lata 124 g,papa
4449,La Comer Tlalpan,La Comer,Papas onduladas sabor original,35.0,Bolsa 120 g,papa
4449,La Comer Tlalpan,La Comer,Papas adobadas super max,20.0,Bolsa 67 g,papa
4449,La Comer Tlalpan,La Comer,Papas sabor original,24.9,Tubo 37 g,papa
4449,La Comer Tlalpan,La Comer,Papas sabor crema y cebolla,24.9,Tubo 40 g,papa
4449,La Comer Tlalpan,La Comer,Prispas papas,21.9,130 g,papa
4449,La Comer Tlalpan,La Comer,Papas sal de mar,37.5,100 g,papa
4449,La Comer Tlalpan,La Comer,Papas sabor queso cheddar,24.9,Tubo 40 g,papa
4449,La Comer Tlalpan,La Comer,Papas caseras con sal de mar,41.5,170 g,papa
4449,La Comer Tlalpan,La Comer,Papas fritas chile y limón,50.5,Bolsa 150 g,papa
4449,La Comer Tlalpan,La Comer,Papas toreadas sabor habanero,49.5,Bolsa 170 g,papa
4449,La Comer Tlalpan,La Comer,Papas sabor original,54.5,Tubo 124 g,papa
4449,La Comer Tlalpan,La Comer,Papas sabor jalapeño,37.5,Bolsa 100 g,papa
4449,La Comer Tlalpan,La Comer,Papas estilo clásicas sal,41.5,170 g,papa
4449,La Comer Tlalpan,La Comer,Papas receta crujiente chiles rojos,56.5,Bolsa 160 g,papa
4449,La Comer Tlalpan,La Comer,Papas Adobadas Sabor Chile,41.5,170 g,papa
4449,La Comer Tlalpan,La Comer,Botana de vegetales veggi veggi chips,69.4,142 g,papa
4449,La Comer Tlalpan,La Comer,Papas fritas Pap's salsa negra,41.5,170 g,papa
4449,La Comer Tlalpan,La Comer,Papas original,56.0,Bote 163 g,papa
4449,La Comer Tlalpan,La Comer,Papas Onduladas con sal,41.5,170 g,papa
4449,La Comer Tlalpan,La Comer,Papas fuego limón,37.5,Bolsa 100 g,papa
4449,La Comer Tlalpan,La Comer,Papas original mega stack,62.0,194 g,papa
4449,La Comer Tlalpan,La Comer,Botana variety,450.0,Caja 30 x 28 g,papa
4449,La Comer Tlalpan,La Comer,Papas jalapeño,54.5,158 g,papa
4449,La Comer Tlalpan,La Comer,Papas sabor queso cheddar,56.0,Tubo 155.9 g,papa
4449,La Comer Tlalpan,La Comer,Sabritas sabor crema y cebolla,56.0,Tubo 155 g,papa
4449,La Comer Tlalpan,La Comer,Papas Onduladas Sabor Queso,41.5,170 g,papa
4449,La Comer Tlalpan,La Comer,Papas Caseras Sabor Jalapeño,41.5,170 g,papa
4449,La Comer Tlalpan,La Comer,Papas fritas salsa macha Pap's,36.5,Bolsa 155 g,papa
4449,La Comer Tlalpan,La Comer,Papaya maradol,35.9,"Precio por kg, unidad: 2.2 kg aprox",papa
4449,La Comer Tlalpan,La Comer,Papas congeladas corte grueso,62.0,500 g,papa
4449,La Comer Tlalpan,La Comer,Tortitas de papa horneables,60.0,Bolsa 488 g,papa
4449,La Comer Tlalpan,La Comer,Papas en gajo sazonadas con paprika,80.5,Bolsa 750 g,papa
4449,La Comer Tlalpan,La Comer,Papas tradicional corte grueso,120.5,Bolsa 1 kg,papa
4449,La Comer Tlalpan,La Comer,Papas congeladas corte ondulado,108.0,Bolsa 1 kg,papa
4449,La Comer Tlalpan,La Comer,Papas congeladas corte delgado,120.5,1 kg,papa
4449,La Comer Tlalpan,La Comer,Papas congeladas Caripapas,65.0,Bolsa 400 g,papa
4449,La Comer Tlalpan,La Comer,Papas a la francesa corte delgado,75.0,Bolsa 800 g,papa
4449,La Comer Tlalpan,La Comer,Papas corte delgado,49.5,Doypack 400 g,papa
4449,La Comer Tlalpan,La Comer,Papas a la francesa corte ondulado,73.0,Bolsa 750 g,papa
4449,La Comer Tlalpan,La Comer,Papa canica,74.0,Bolsa 500 g,papa
4449,La Comer Tlalpan,La Comer,Papa cocida en cubos,20.5,430 g,papa
4449,La Comer Tlalpan,La Comer,Mezcla papa y zanahoria cubos,23.9,Lata 400 g,papa
4449,La Comer Tlalpan,La Comer,Gnocchi de papa,79.0,500 g,papa
4449,La Comer Tlalpan,La Comer,Pure de papa instantaneo,24.4,125 grs,papa
4449,La Comer Tlalpan,La Comer,Granola con frutas,51.9,Bolsa 400 g,papa
4449,La Comer Tlalpan,La Comer,Granola con frutas,95.0,Sobre 800 g,papa
4449,La Comer Tlalpan,La Comer,Comidita pollito con papas etapa 4 junior,33.7,Frasco 250 g,papa
4449,La Comer Tlalpan,La Comer,"Papilla de pollo, papa y arroz +6M",15.0,113 g,papa
4449,La Comer Tlalpan,La Comer,Salsa picante red hot original,57.9,Botella 354 ml,papa
4449,La Comer Tlalpan,La Comer,Salsa habanero papaya,26.5,150 ml,papa
4449,La Comer Tlalpan,La Comer,Salsas de chile habanero,62.0,4 x 50 ml,papa
4449,La Comer Tlalpan,La Comer,Aromatizante decosphere papaya & mango,95.0,75 ml,papa
4449,La Comer Tlalpan,La Comer,"Yoghurt bebible fibra, cereales y papaya",17.0,Botella 225 g,papa
